"PID","MS_SubClass","MS_Zoning","Lot_Frontage","Lot_Area","Street","Alley","Lot_Shape","Land_Contour","Utilities","Lot_Config","Land_Slope","Neighborhood","Condition_1","Condition_2","Bldg_Type","House_Style","Overall_Qual","Overall_Cond","Year_Built","Year_Remod_Add","Roof_Style","Roof_Matl","Exterior_1st","Exterior_2nd","Mas_Vnr_Type","Mas_Vnr_Area","Exter_Qual","Exter_Cond","Foundation","Bsmt_Qual","Bsmt_Cond","Bsmt_Exposure","BsmtFin_Type_1","BsmtFin_SF_1","BsmtFin_Type_2","BsmtFin_SF_2","Bsmt_Unf_SF","Total_Bsmt_SF","Heating","Heating_QC","Central_Air","Electrical","First_Flr_SF","Second_Flr_SF","Low_Qual_Fin_SF","Gr_Liv_Area","Bsmt_Full_Bath","Bsmt_Half_Bath","Full_Bath","Half_Bath","Bedroom_AbvGr","Kitchen_AbvGr","Kitchen_Qual","TotRms_AbvGrd","Functional","Fireplaces","Fireplace_Qu","Garage_Type","Garage_Yr_Blt","Garage_Finish","Garage_Cars","Garage_Area","Garage_Qual","Garage_Cond","Paved_Drive","Wood_Deck_SF","Open_Porch_SF","Enclosed_Porch","Three_season_porch","Screen_Porch","Pool_Area","Pool_QC","Fence","Misc_Feature","Misc_Val","Mo_Sold","Year_Sold","Sale_Type","Sale_Condition","Longitude","Latitude","Sale_Price"
905225040,"Split_or_Multilevel","Residential_Low_Density",85,13825,"Pave","No_Alley_Access","Regular","Lvl","AllPub","Inside","Gtl","Sawyer","Norm","Norm","OneFam","SLvl","Average","Above_Average",1958,1987,"Gable","CompShg","MetalSd","MetalSd","None",0,"Typical","Good","CBlock","Typical","Typical","No","Unf",7,"Unf",0,533,533,"GasA","Typical","Y","SBrkr",1021,580,0,1601,0,1,1,0,3,1,"Typical",6,"Min2",0,"No_Fireplace","BuiltIn",1958,"RFn",1,300,"Typical","Typical","Paved",280,34,0,0,0,0,"No_Pool","No_Fence","None",0,12,2008,"WD ","Normal",-93.662134,42.03392,140000
905226030,"One_Story_1945_and_Older","Residential_Low_Density",60,10200,"Pave","No_Alley_Access","Regular","Lvl","AllPub","Inside","Gtl","Sawyer","Norm","Norm","OneFam","One_Story","Average","Very_Good",1940,1997,"Gable","CompShg","Wd Sdng","Wd Sdng","None",0,"Typical","Typical","PConc","Typical","Typical","No","Unf",7,"Unf",0,672,672,"GasA","Excellent","Y","SBrkr",672,0,0,672,0,0,1,0,2,1,"Typical",4,"Typ",0,"No_Fireplace","Detchd",1940,"Unf",1,240,"Typical","Typical","Dirt_Gravel",168,0,0,0,0,0,"No_Pool","Good_Privacy","None",0,8,2008,"WD ","Normal",-93.660673,42.033692,108000
905226110,"Two_Family_conversion_All_Styles_and_Ages","Residential_Low_Density",0,10532,"Pave","No_Alley_Access","Regular","Lvl","AllPub","Corner","Gtl","Clear_Creek","Norm","Norm","OneFam","One_Story","Average","Fair",1960,1960,"Flat","Tar&Grv","Plywood","Plywood","Stone",275,"Typical","Typical","CBlock","Typical","Typical","Mn","Rec",6,"Unf",0,0,988,"GasA","Good","Y","SBrkr",1721,0,0,1721,1,0,2,0,3,1,"Typical",7,"Mod",2,"Typical","Basment",1960,"Unf",2,626,"Typical","Typical","Paved",50,84,0,0,0,0,"No_Pool","No_Fence","None",0,12,2008,"WD ","Abnorml",-93.660812,42.032653,145000
905351089,"One_Story_PUD_1946_and_Newer","Residential_Low_Density",0,2887,"Pave","No_Alley_Access","Regular","HLS","AllPub","Inside","Gtl","Clear_Creek","Norm","Norm","OneFam","One_Story","Above_Average","Average",1996,1997,"Gable","CompShg","Wd Sdng","Wd Sdng","None",0,"Typical","Typical","PConc","Good","Typical","Mn","GLQ",3,"Unf",0,288,1291,"GasA","Excellent","Y","SBrkr",1291,0,0,1291,1,0,1,0,2,1,"Good",6,"Typ",1,"Good","Attchd",1996,"Unf",2,431,"Typical","Typical","Paved",307,0,0,0,0,0,"No_Pool","No_Fence","None",0,11,2008,"WD ","Normal",-93.676219,42.024662,173000
905352030,"Two_Story_1946_and_Newer","Residential_Low_Density",83,10005,"Pave","No_Alley_Access","Regular","Lvl","AllPub","Inside","Gtl","Clear_Creek","Norm","Norm","OneFam","Two_Story","Good","Average",1977,1977,"Hip","CompShg","Plywood","Plywood","BrkFace",299,"Typical","Typical","CBlock","Good","Typical","No","BLQ",2,"Unf",0,768,1160,"GasA","Excellent","Y","SBrkr",1156,866,0,2022,0,0,2,1,4,1,"Typical",8,"Typ",1,"Typical","Attchd",1977,"Fin",2,505,"Typical","Typical","Paved",288,117,0,0,0,0,"No_Pool","No_Fence","None",0,3,2008,"WD ","Normal",-93.6739889,42.0243033,192000
905401045,"One_Story_1946_and_Newer_All_Styles","Residential_Low_Density",73,39104,"Pave","No_Alley_Access","Slightly_Irregular","Low","AllPub","CulDSac","Sev","Clear_Creek","Norm","Norm","OneFam","One_Story","Good","Good",1954,2005,"Flat","Membran","Plywood","Plywood","None",0,"Typical","Typical","CBlock","Good","Typical","Gd","LwQ",4,"GLQ",1063,96,1385,"GasA","Excellent","Y","SBrkr",1363,0,0,1363,1,0,1,0,2,1,"Typical",5,"Mod",2,"Typical","Attchd",1954,"Unf",2,439,"Typical","Typical","Paved",81,0,0,0,0,0,"No_Pool","No_Fence","None",0,4,2008,"WD ","Normal",-93.666066,42.028568,241500
905401060,"One_Story_1946_and_Newer_All_Styles","Residential_Low_Density",0,53227,"Pave","No_Alley_Access","Slightly_Irregular","Low","AllPub","CulDSac","Mod","Clear_Creek","Norm","Norm","OneFam","One_Story","Below_Average","Above_Average",1954,1994,"Flat","Tar&Grv","Plywood","Plywood","None",0,"Typical","Typical","CBlock","Good","Typical","Gd","BLQ",2,"Unf",0,248,1364,"GasA","Excellent","Y","SBrkr",1663,0,0,1663,1,0,1,0,2,1,"Good",6,"Min1",2,"Good","Attchd",1954,"Fin",2,529,"Typical","Typical","Paved",224,137,0,0,0,0,"No_Pool","No_Fence","None",0,3,2008,"WD ","Normal",-93.666216,42.028595,256000
905403150,"One_Story_1946_and_Newer_All_Styles","Residential_Low_Density",85,10452,"Pave","No_Alley_Access","Slightly_Irregular","Lvl","AllPub","Inside","Gtl","Edwards","Norm","Norm","OneFam","One_Story","Above_Average","Average",1953,1953,"Hip","CompShg","Wd Sdng","Wd Sdng","Stone",216,"Typical","Typical","CBlock","Typical","Typical","Mn","Rec",6,"Unf",0,594,1094,"GasA","Excellent","Y","SBrkr",1094,0,0,1094,0,0,1,0,3,1,"Typical",5,"Typ",2,"Good","Attchd",1953,"RFn",2,495,"Typical","Typical","Paved",0,0,0,0,287,0,"No_Pool","No_Fence","None",0,6,2008,"WD ","Normal",-93.665571,42.027555,155000
905425125,"One_and_Half_Story_Finished_All_Ages","Residential_Low_Density",75,45600,"Pave","No_Alley_Access","Moderately_Irregular","Bnk","AllPub","Inside","Gtl","Clear_Creek","Norm","Norm","OneFam","One_and_Half_Fin","Above_Average","Very_Good",1908,1997,"Gable","CompShg","Wd Sdng","Wd Sdng","None",0,"Typical","Typical","BrkTil","Typical","Typical","No","Unf",7,"Unf",0,907,907,"GasA","Typical","Y","SBrkr",1307,1051,0,2358,0,0,3,0,5,1,"Typical",10,"Typ",1,"Good","Detchd",1908,"Unf",2,360,"Fair","Typical","Paved",486,40,0,0,175,0,"No_Pool","No_Fence","None",0,9,2008,"WD ","Normal",-93.663054,42.028381,240000
905426030,"One_Story_1945_and_Older","Residential_Low_Density",85,19550,"Pave","No_Alley_Access","Regular","Lvl","AllPub","Inside","Gtl","Edwards","Norm","Norm","OneFam","One_Story","Average","Good",1940,2007,"Flat","Tar&Grv","PreCast","PreCast","None",0,"Typical","Typical","PConc","Typical","Typical","Gd","ALQ",1,"Unf",0,545,1580,"GasA","Excellent","Y","SBrkr",1518,0,0,1518,1,0,1,0,2,1,"Fair",5,"Typ",2,"Good","No_Garage",NA,"No_Garage",0,0,"No_Garage","No_Garage","Paved",0,39,0,0,0,0,"No_Pool","No_Fence","None",0,1,2008,"WD ","Normal",-93.663123,42.028233,260000
905427050,"One_and_Half_Story_Finished_All_Ages","Residential_Low_Density",66,21780,"Pave","No_Alley_Access","Regular","Lvl","AllPub","Inside","Gtl","Edwards","Norm","Norm","OneFam","One_and_Half_Fin","Above_Average","Good",1918,1950,"Gable","CompShg","Wd Sdng","Wd Sdng","None",0,"Typical","Typical","BrkTil","Good","Typical","Mn","Unf",7,"Unf",0,1163,1163,"GasA","Excellent","Y","SBrkr",1163,511,0,1674,0,0,2,0,4,1,"Typical",8,"Typ",1,"Good","Detchd",1955,"Fin",2,396,"Typical","Typical","Dirt_Gravel",72,36,0,0,144,0,"No_Pool","No_Fence","None",0,7,2008,"WD ","Normal",-93.660595,42.028188,185000
905427070,"Two_Story_1945_and_Older","Residential_Low_Density",120,13728,"Pave","No_Alley_Access","Regular","Lvl","AllPub","Corner","Gtl","Edwards","Norm","Norm","OneFam","Two_Story","Above_Average","Good",1935,1986,"Hip","CompShg","Stucco","Stucco","None",0,"Typical","Typical","CBlock","Typical","Typical","No","Rec",6,"Unf",0,501,1127,"GasA","Excellent","Y","SBrkr",1236,872,0,2108,0,0,2,0,4,1,"Good",7,"Typ",2,"Typical","Basment",1935,"Unf",2,540,"Typical","Typical","Paved",0,0,0,0,90,0,"No_Pool","No_Fence","None",0,7,2008,"WD ","Normal",-93.6608625,42.0280297,235000
905452070,"Duplex_All_Styles_and_Ages","Residential_Low_Density",50,9350,"Pave","No_Alley_Access","Regular","Lvl","AllPub","Inside","Gtl","Edwards","Norm","Norm","Duplex","SFoyer","Average","Average",1975,1975,"Gable","CompShg","HdBoard","HdBoard","None",0,"Typical","Typical","PConc","Good","Typical","Av","GLQ",3,"Unf",0,0,864,"GasA","Fair","N","SBrkr",864,0,0,864,1,0,1,0,2,1,"Typical",4,"Typ",0,"No_Fireplace","No_Garage",NA,"No_Garage",0,0,"No_Garage","No_Garage","Paved",0,0,0,0,0,0,"No_Pool","No_Fence","None",0,4,2008,"WD ","Normal",-93.6650659,42.0257161,99600
905452120,"Two_Story_1946_and_Newer","Residential_Low_Density",50,9360,"Pave","No_Alley_Access","Regular","Lvl","AllPub","Corner","Gtl","Edwards","Norm","Norm","OneFam","Two_Story","Above_Average","Very_Good",1962,2001,"Gable","CompShg","VinylSd","VinylSd","BrkCmn",216,"Good","Typical","CBlock","Typical","Typical","No","Rec",6,"Unf",0,297,621,"GasA","Typical","Y","SBrkr",621,648,0,1269,0,0,1,1,3,1,"Typical",7,"Typ",0,"No_Fireplace","Detchd",1962,"Unf",1,280,"Typical","Typical","Paved",0,236,0,0,0,0,"No_Pool","Good_Wood","None",0,11,2008,"WD ","Normal",-93.66526,42.025036,134500
905476120,"One_and_Half_Story_Finished_All_Ages","Residential_Low_Density",50,8405,"Pave","Gravel","Regular","Lvl","AllPub","Inside","Gtl","Edwards","Norm","Norm","OneFam","One_and_Half_Fin","Average","Very_Good",1900,1950,"Gable","CompShg","MetalSd","MetalSd","None",0,"Typical","Typical","BrkTil","Typical","Good","No","Rec",6,"BLQ",391,229,861,"GasA","Excellent","Y","SBrkr",961,406,0,1367,1,0,1,0,4,1,"Typical",7,"Typ",0,"No_Fireplace","Detchd",1978,"Unf",1,384,"Typical","Typical","Paved",0,130,112,0,0,0,"No_Pool","Minimum_Privacy","None",0,4,2008,"WD ","Normal",-93.6644616,42.0236702,119000
905479110,"Two_Family_conversion_All_Styles_and_Ages","Residential_Low_Density",68,10880,"Pave","No_Alley_Access","Regular","Lvl","AllPub","Inside","Gtl","Edwards","Norm","Norm","TwoFmCon","One_Story","Average","Average",1950,1950,"Gable","CompShg","MetalSd","MetalSd","None",0,"Typical","Typical","CBlock","Typical","Typical","No","ALQ",1,"Unf",0,124,1164,"GasW","Typical","N","SBrkr",1164,0,0,1164,1,0,1,0,3,1,"Typical",5,"Typ",0,"No_Fireplace","Detchd",1950,"Unf",1,240,"Typical","Typical","Paved",0,48,0,0,0,0,"No_Pool","No_Fence","None",0,8,2008,"ConLD","Normal",-93.662924,42.022902,125000
905480150,"One_and_Half_Story_Finished_All_Ages","Residential_Low_Density",60,9600,"Pave","No_Alley_Access","Regular","Lvl","AllPub","Corner","Gtl","Edwards","Artery","Norm","OneFam","One_and_Half_Fin","Above_Average","Average",1924,1950,"Gable","CompShg","Wd Sdng","Wd Sdng","None",0,"Typical","Typical","BrkTil","Typical","Typical","No","Unf",7,"Unf",0,572,572,"Grav","Fair","N","FuseF",572,524,0,1096,0,0,1,0,2,1,"Typical",5,"Typ",0,"No_Fireplace","No_Garage",NA,"No_Garage",0,0,"No_Garage","No_Garage","Dirt_Gravel",0,8,128,0,0,0,"No_Pool","No_Fence","None",0,4,2008,"WD ","Normal",-93.658528,42.022769,79000
905480240,"One_and_Half_Story_Finished_All_Ages","Residential_Low_Density",60,9084,"Pave","No_Alley_Access","Regular","Lvl","AllPub","Inside","Gtl","Edwards","Artery","Norm","OneFam","One_and_Half_Fin","Average","Above_Average",1941,1950,"Gable","CompShg","VinylSd","VinylSd","None",0,"Typical","Typical","CBlock","Typical","Fair","Mn","LwQ",4,"Rec",380,0,616,"GasA","Typical","N","SBrkr",616,495,0,1111,0,1,1,0,3,1,"Typical",5,"Typ",0,"No_Fireplace","Detchd",1941,"Unf",1,200,"Typical","Fair","Paved",48,0,0,0,0,0,"No_Pool","No_Fence","None",0,3,2008,"ConLw","Normal",-93.659949,42.02283,95000
906204280,"Two_Story_1946_and_Newer","Residential_Low_Density",0,9771,"Pave","No_Alley_Access","Irregular","Lvl","AllPub","Corner","Gtl","Sawyer_West","Norm","Norm","OneFam","Two_Story","Above_Average","Average",1995,2002,"Gable","CompShg","HdBoard","HdBoard","BrkFace",190,"Good","Typical","PConc","Good","Typical","No","LwQ",4,"Unf",0,298,1077,"GasA","Excellent","Y","SBrkr",1093,1721,0,2814,0,1,2,1,4,1,"Good",9,"Typ",1,"Typical","BuiltIn",1995,"Fin",2,614,"Typical","Typical","Paved",48,32,0,0,216,0,"No_Pool","Good_Privacy","None",0,6,2008,"WD ","Normal",-93.683302,42.033912,260000
906223110,"One_Story_1946_and_Newer_All_Styles","Residential_Low_Density",80,9938,"Pave","No_Alley_Access","Regular","Lvl","AllPub","Inside","Gtl","Sawyer_West","Norm","Norm","OneFam","One_Story","Good","Average",1994,1994,"Gable","CompShg","HdBoard","HdBoard","BrkFace",251,"Good","Typical","PConc","Good","Typical","No","GLQ",3,"Unf",0,331,1602,"GasA","Excellent","Y","SBrkr",1626,0,0,1626,1,0,2,1,3,1,"Good",7,"Typ",1,"Typical","Attchd",1994,"RFn",2,534,"Typical","Typical","Paved",424,40,0,0,0,0,"No_Pool","No_Fence","None",0,4,2008,"WD ","Normal",-93.682029,42.03085,226500
906223140,"Two_Story_1946_and_Newer","Residential_Low_Density",0,14171,"Pave","No_Alley_Access","Moderately_Irregular","Lvl","AllPub","CulDSac","Gtl","Sawyer_West","Norm","Norm","OneFam","Two_Story","Good","Average",1993,1994,"Gable","CompShg","VinylSd","VinylSd","None",0,"Good","Typical","PConc","Good","Typical","No","GLQ",3,"Unf",0,457,812,"GasA","Excellent","Y","SBrkr",1101,1099,0,2200,0,0,2,1,4,1,"Good",9,"Typ",1,"Typical","Attchd",1993,"RFn",2,453,"Typical","Typical","Paved",168,98,0,0,0,0,"No_Pool","No_Fence","None",0,12,2008,"WD ","Normal",-93.682032,42.031077,225000
906223220,"Split_or_Multilevel","Residential_Low_Density",85,10541,"Pave","No_Alley_Access","Slightly_Irregular","Lvl","AllPub","Corner","Gtl","Sawyer_West","Norm","Norm","OneFam","SLvl","Good","Average",1996,1996,"Gable","CompShg","VinylSd","VinylSd","None",0,"Good","Typical","PConc","Good","Typical","Av","Unf",7,"Unf",0,672,672,"GasA","Excellent","Y","SBrkr",1302,735,0,2037,0,0,2,1,3,1,"Good",8,"Typ",1,"Typical","Attchd",1996,"Fin",2,472,"Typical","Typical","Paved",100,33,0,0,0,0,"No_Pool","No_Fence","None",0,2,2008,"WD ","Normal",-93.682175,42.030621,229000
906378190,"Two_Story_1946_and_Newer","Residential_Low_Density",65,10616,"Pave","No_Alley_Access","Slightly_Irregular","Lvl","AllPub","Inside","Gtl","College_Creek","Norm","Norm","OneFam","Two_Story","Good","Average",2007,2007,"Gable","CompShg","VinylSd","VinylSd","None",0,"Good","Typical","PConc","Good","Typical","No","Unf",7,"Unf",0,628,628,"GasA","Excellent","Y","SBrkr",628,728,0,1356,0,0,2,1,3,1,"Good",6,"Typ",1,"Good","BuiltIn",2007,"Fin",2,484,"Typical","Typical","Paved",100,24,0,0,0,0,"No_Pool","No_Fence","None",0,3,2008,"New","Partial",-93.691284,42.025411,177439
906412010,"One_Story_1946_and_Newer_All_Styles","Residential_Low_Density",91,11778,"Pave","No_Alley_Access","Regular","Lvl","AllPub","Inside","Gtl","College_Creek","Norm","Norm","OneFam","One_Story","Excellent","Average",2008,2008,"Hip","CompShg","VinylSd","VinylSd","Stone",554,"Good","Typical","PConc","Good","Typical","Gd","GLQ",3,"Unf",0,186,2271,"GasA","Excellent","Y","SBrkr",2276,0,0,2276,1,0,2,0,3,1,"Excellent",7,"Typ",2,"Good","Attchd",2008,"RFn",3,1348,"Good","Typical","Paved",0,0,70,0,255,0,"No_Pool","No_Fence","None",0,6,2008,"WD ","Abnorml",-93.68698,42.027368,475000
906412050,"One_Story_1946_and_Newer_All_Styles","Residential_Low_Density",91,11778,"Pave","No_Alley_Access","Regular","Lvl","AllPub","Inside","Gtl","College_Creek","PosN","Norm","OneFam","One_Story","Excellent","Average",2008,2008,"Hip","CompShg","VinylSd","VinylSd","Stone",402,"Excellent","Typical","PConc","Excellent","Typical","Av","GLQ",3,"Unf",0,598,1751,"GasA","Excellent","Y","SBrkr",1766,0,0,1766,1,0,2,1,3,1,"Excellent",8,"Typ",2,"Good","Attchd",2008,"Fin",3,874,"Typical","Typical","Paved",216,36,0,0,0,0,"No_Pool","No_Fence","None",0,12,2008,"New","Partial",-93.686789,42.027193,395039
906420130,"Two_Story_1946_and_Newer","Residential_Low_Density",59,11228,"Pave","No_Alley_Access","Moderately_Irregular","Lvl","AllPub","CulDSac","Gtl","Sawyer_West","Norm","Norm","OneFam","Two_Story","Good","Average",1993,1993,"Gable","CompShg","VinylSd","VinylSd","None",0,"Good","Typical","PConc","Good","Typical","No","BLQ",2,"GLQ",531,499,1080,"GasA","Excellent","Y","SBrkr",1080,1017,0,2097,0,1,2,1,3,1,"Good",9,"Typ",1,"Typical","Attchd",1993,"Unf",3,678,"Typical","Typical","Paved",196,187,0,0,0,0,"No_Pool","No_Fence","None",0,12,2008,"WD ","Normal",-93.681199,42.029437,228000
906475100,"One_Story_1946_and_Newer_All_Styles","Residential_Low_Density",0,11500,"Pave","No_Alley_Access","Slightly_Irregular","Bnk","AllPub","CulDSac","Gtl","Clear_Creek","Norm","Norm","OneFam","One_Story","Above_Average","Above_Average",1966,1966,"Flat","Tar&Grv","Plywood","Plywood","None",0,"Typical","Typical","CBlock","Good","Good","Gd","LwQ",4,"ALQ",723,197,1182,"GasA","Excellent","Y","SBrkr",1643,0,0,1643,1,0,2,0,2,1,"Typical",6,"Typ",1,"Good","Attchd",1966,"Unf",2,438,"Typical","Typical","Paved",339,0,0,0,0,0,"No_Pool","No_Fence","None",0,3,2008,"WD ","Normal",-93.6826513,42.0249247,195000
906476030,"Two_Story_1946_and_Newer","Residential_Low_Density",79,12798,"Pave","No_Alley_Access","Slightly_Irregular","HLS","AllPub","Inside","Mod","Clear_Creek","Feedr","Norm","OneFam","Two_Story","Above_Average","Average",1997,1997,"Gable","CompShg","VinylSd","VinylSd","None",0,"Typical","Typical","PConc","Good","Typical","Gd","GLQ",3,"Unf",0,154,616,"GasA","Good","Y","SBrkr",616,1072,0,1688,1,0,2,1,4,1,"Good",8,"Typ",0,"No_Fireplace","Attchd",1997,"RFn",2,603,"Typical","Typical","Paved",403,114,185,0,0,0,"No_Pool","No_Fence","Shed",400,5,2008,"WD ","Normal",-93.679198,42.025781,200000
907126030,"One_Story_1946_and_Newer_All_Styles","Residential_Low_Density",65,9750,"Pave","No_Alley_Access","Regular","Low","AllPub","Inside","Mod","College_Creek","Norm","Norm","OneFam","One_Story","Average","Good",1994,1994,"Gable","CompShg","VinylSd","VinylSd","None",0,"Typical","Typical","PConc","Good","Typical","No","GLQ",3,"Unf",0,268,990,"GasA","Excellent","Y","SBrkr",990,0,0,990,1,0,1,0,3,1,"Typical",5,"Typ",0,"No_Fireplace","Detchd",1997,"Unf",2,528,"Typical","Typical","Paved",168,0,0,0,0,0,"No_Pool","No_Fence","None",0,8,2008,"WD ","Normal",-93.692009,42.021173,155000
907135020,"One_Story_1946_and_Newer_All_Styles","Residential_Low_Density",75,9525,"Pave","No_Alley_Access","Regular","Lvl","AllPub","Inside","Gtl","College_Creek","Norm","Norm","OneFam","One_Story","Average","Above_Average",1995,2006,"Gable","CompShg","VinylSd","VinylSd","None",0,"Typical","Typical","PConc","Good","Typical","No","Unf",7,"Unf",0,1099,1099,"GasA","Excellent","Y","SBrkr",1099,0,0,1099,0,0,1,1,3,1,"Good",6,"Typ",0,"No_Fireplace","Attchd",1999,"Unf",1,352,"Typical","Typical","Paved",278,0,0,0,0,0,"No_Pool","No_Fence","None",0,6,2008,"WD ","Normal",-93.691213,42.01915,144000
907175080,"One_Story_1946_and_Newer_All_Styles","Residential_Low_Density",0,8696,"Pave","No_Alley_Access","Slightly_Irregular","Lvl","AllPub","Inside","Gtl","College_Creek","Norm","Norm","OneFam","One_Story","Good","Average",1997,1998,"Gable","CompShg","VinylSd","VinylSd","BrkFace",150,"Typical","Typical","PConc","Good","Typical","Gd","GLQ",3,"Unf",0,110,1418,"GasA","Excellent","Y","SBrkr",1418,0,0,1418,1,0,2,0,3,1,"Good",5,"Typ",1,"Typical","Attchd",1997,"RFn",2,558,"Typical","Typical","Paved",208,110,0,0,0,0,"No_Pool","No_Fence","None",0,5,2008,"WD ","Normal",-93.690719,42.018501,226001
907181120,"Two_Story_1946_and_Newer","Residential_Low_Density",68,8998,"Pave","No_Alley_Access","Slightly_Irregular","Lvl","AllPub","Inside","Gtl","College_Creek","Norm","Norm","OneFam","Two_Story","Good","Average",2000,2000,"Gable","CompShg","VinylSd","VinylSd","BrkFace",120,"Good","Typical","PConc","Good","Typical","Mn","GLQ",3,"Unf",0,255,782,"GasA","Excellent","Y","SBrkr",782,870,0,1652,0,0,2,1,3,1,"Good",6,"Typ",0,"No_Fireplace","Attchd",2000,"RFn",2,532,"Typical","Typical","Paved",0,70,0,0,0,0,"No_Pool","No_Fence","None",0,6,2008,"WD ","Normal",-93.690276,42.017423,207500
907187030,"Two_Story_1946_and_Newer","Residential_Low_Density",57,8924,"Pave","No_Alley_Access","Slightly_Irregular","Lvl","AllPub","CulDSac","Gtl","College_Creek","Norm","Norm","OneFam","Two_Story","Good","Average",1998,1999,"Gable","CompShg","VinylSd","VinylSd","None",0,"Typical","Typical","PConc","Good","Typical","Av","Unf",7,"Unf",0,880,880,"GasA","Excellent","Y","SBrkr",880,844,0,1724,0,0,2,1,3,1,"Good",8,"Typ",0,"No_Fireplace","Attchd",1998,"Fin",2,527,"Typical","Typical","Paved",120,155,0,0,0,0,"No_Pool","No_Fence","None",0,7,2008,"WD ","Normal",-93.688995,42.017914,188000
907187080,"One_Story_1946_and_Newer_All_Styles","Residential_Low_Density",93,9382,"Pave","No_Alley_Access","Slightly_Irregular","Lvl","AllPub","CulDSac","Gtl","College_Creek","Norm","Norm","OneFam","One_Story","Good","Average",1999,2000,"Gable","CompShg","VinylSd","VinylSd","BrkFace",125,"Good","Typical","PConc","Good","Typical","No","Unf",7,"Unf",0,1468,1468,"GasA","Excellent","Y","SBrkr",1479,0,0,1479,0,0,2,0,3,1,"Good",6,"Typ",0,"No_Fireplace","Attchd",1999,"RFn",2,577,"Typical","Typical","Paved",120,25,0,0,0,0,"No_Pool","No_Fence","None",0,7,2008,"WD ","Normal",-93.689019,42.017766,191000
907192130,"One_Story_1946_and_Newer_All_Styles","Residential_Low_Density",88,12803,"Pave","No_Alley_Access","Slightly_Irregular","Lvl","AllPub","Inside","Gtl","College_Creek","Norm","Norm","OneFam","One_Story","Good","Average",2002,2002,"Gable","CompShg","VinylSd","VinylSd","BrkFace",99,"Good","Typical","PConc","Good","Typical","Mn","GLQ",3,"Unf",0,572,1494,"GasA","Excellent","Y","SBrkr",1494,0,0,1494,1,0,2,0,3,1,"Good",6,"Typ",1,"Typical","Attchd",2002,"RFn",2,530,"Typical","Typical","Paved",192,36,0,0,0,0,"No_Pool","No_Fence","None",0,9,2008,"WD ","Normal",-93.691706,42.016276,221000
907194020,"Two_Story_1946_and_Newer","Residential_Low_Density",80,12435,"Pave","No_Alley_Access","Regular","Lvl","AllPub","Inside","Gtl","College_Creek","Norm","Norm","OneFam","Two_Story","Good","Average",2001,2001,"Gable","CompShg","VinylSd","VinylSd","BrkFace",172,"Good","Typical","PConc","Good","Typical","No","GLQ",3,"Unf",0,602,963,"GasA","Excellent","Y","SBrkr",963,829,0,1792,0,0,2,1,3,1,"Good",7,"Typ",1,"Typical","Attchd",2001,"RFn",2,564,"Typical","Typical","Paved",0,96,0,245,0,0,"No_Pool","No_Fence","None",0,5,2008,"WD ","Normal",-93.689101,42.015974,231500
907196040,"Two_Story_1946_and_Newer","Residential_Low_Density",75,12192,"Pave","No_Alley_Access","Slightly_Irregular","Lvl","AllPub","Inside","Gtl","College_Creek","Norm","Norm","OneFam","Two_Story","Good","Average",2000,2001,"Gable","CompShg","VinylSd","VinylSd","None",0,"Good","Typical","PConc","Good","Typical","No","GLQ",3,"Unf",0,265,928,"GasA","Excellent","Y","SBrkr",928,895,0,1823,1,0,2,1,3,1,"Good",6,"Typ",0,"No_Fireplace","Attchd",2000,"RFn",2,626,"Typical","Typical","Paved",192,36,0,0,0,0,"No_Pool","No_Fence","Shed",4500,5,2008,"WD ","Normal",-93.688958,42.01626,235000
907200110,"One_Story_1946_and_Newer_All_Styles","Residential_Low_Density",0,9200,"Pave","No_Alley_Access","Slightly_Irregular","Lvl","AllPub","CulDSac","Gtl","College_Creek","Norm","Norm","OneFam","One_Story","Average","Above_Average",1975,1980,"Hip","CompShg","VinylSd","VinylSd","None",0,"Typical","Typical","CBlock","Good","Typical","Av","LwQ",4,"BLQ",491,167,938,"GasA","Typical","Y","SBrkr",938,0,0,938,1,0,1,0,3,1,"Typical",5,"Typ",0,"No_Fireplace","Detchd",1977,"Unf",1,308,"Typical","Typical","Paved",145,0,0,0,0,0,"No_Pool","Minimum_Privacy","None",0,7,2008,"WD ","Normal",-93.685742,42.022136,130250
